id	filename	md5	size	state
aba79b86-0583-4858-8c09-d179c8a3b77e	TCGA-QG-A5YX-01A-11D-A28G-10_wgs_Illumina.bam	566994367d6d1f9d913ae7b4369cd3ab	594647780258	live
2113677f-10e1-4987-bde0-35d29025de2e	TCGA-QG-A5Z2-01A-11D-A28G-10_wgs_Illumina.bam	d98d2e55e00b215028556bb3730419c8	593510148308	live
707a2d43-0ea1-4012-8f29-4202690c6608	TCGA-AZ-4315-01A-01W-1461-10_wgs_Illumina.bam	7a7d6f4003182028cbe2718665a3b6c8	587495992782	live
e84aec8b-4304-43e0-96c7-d605fc64dd11	TCGA-AD-A5EK-01A-11D-A28G-10_wgs_Illumina.bam	7538d1e695ca6e0be1cec09c71c75764	584876247676	live
94ddbe0f-9753-4acc-abe8-2bfda86dd8b2	TCGA-A6-A565-01A-31D-A28G-10_wgs_Illumina.bam	3f96d7ce87d92dde4da9f9eecc9dc12f	575696488602	live
709d8bea-f505-4558-b12a-7bd4322e75ea	TCGA-AY-A54L-01A-11D-A28G-10_wgs_Illumina.bam	2dd114bf51989744d3e5bc6dda86bf13	571774664168	live
2893d404-6a2e-482b-86f7-eb3ae051faf4	TCGA-NH-A50T-01A-11D-A28G-10_wgs_Illumina.bam	a2022cbd920867541410c06f74ae21cd	571315639504	live
cc89a29c-287c-4a64-87c1-40ea6c90f58a	TCGA-QG-A5Z1-01A-11D-A28G-10_wgs_Illumina.bam	cc2198d503208fd46b51002682729636	564816565582	live
dd970455-c925-43f6-b58d-24982c846bdd	TCGA-A6-A566-01A-11D-A28G-10_wgs_Illumina.bam	a4c915db6ed405625bde8f20af64b43c	560040319054	live
062aa65c-624a-4bc6-97bc-6c35e7dc0ba3	TCGA-A6-A567-01A-31D-A28G-10_wgs_Illumina.bam	f8fd3b2bb8e91ce0b9a90c990aed66d7	557892627452	live
80f9989d-1696-49b8-a893-f045bc8615ea	TCGA-NH-A50V-01A-11D-A28G-10_wgs_Illumina.bam	d7de2f7428bf527ac4a2f1e5554150b9	557133061005	live
32a205bb-36f6-42a4-8bc1-42318eeccd0f	TCGA-QG-A5YW-01A-11D-A28G-10_wgs_Illumina.bam	622f582cf64f01116e68f684c063af34	556075390294	live
319d9aec-3e76-4b48-b4a8-9ffcb0f3acc4	TCGA-A6-A56B-01A-31D-A28G-10_wgs_Illumina.bam	38562f1400cfe920c4fb458468b73a73	554548826384	live
ce0bf9ea-efa0-4c54-8970-a703051d667e	TCGA-AD-A5EJ-01A-11D-A28G-10_wgs_Illumina.bam	48b47d3349afda54552f0bd5f3a3c608	544970206597	live
fc951188-ba57-4cd7-a209-28726710bb92	TCGA-QG-A5YV-01A-11D-A28G-10_wgs_Illumina.bam	0d8589ae9efeb5df31d5a06078b74194	522689729249	live
3f12f1a7-45cc-4500-b7e1-8ac12465fbfe	TCGA-CA-6718-01A-11D-1835-10_wgs_Illumina.bam	4f3ef1bc3566bcae622b41064bcfa968	383491648599	live
da552d40-23e1-469c-9fe7-ff2904a35ebe	TCGA-CA-6717-01A-11D-1835-10_wgs_Illumina.bam	cd6f7ff5fa0d06a227a44ed356809a74	373495440149	live
6fd83764-dbd4-43ec-bab9-c2950c46cf59	TCGA-A6-6141-01A-11D-1771-10_wgs_Illumina.bam	cc2021ccb5b5f3efc0fb4f6d24b42c9a	372186896043	live
67abf892-45e8-4468-a1fd-8446401b3f55	TCGA-AD-6964-01A-11D-1924-10_wgs_Illumina.bam	425b6cfc53661b2fb14323eb4445fbb4	362232703563	live
4b96a6ce-adbd-45b8-9c53-ea1850f0731c	TCGA-AA-A01X-01A-21D-A17O-10_wgs_Illumina.bam	be98213d06ff5ab66ea5e25e5c59c222	344169537581	live
ea4fb044-493b-4e48-ac28-28ba39b8be21	TCGA-D5-6540-01A-11D-1719-10_wgs_Illumina.bam	42734c39647586347c8638aa050be04a	343314217843	live
ae0bedfc-1ef9-4999-8ff2-c0eb8e421ef3	TCGA-AZ-6601-01A-11D-1771-10_wgs_Illumina.bam	464e9e334369252010229396ced08b9a	341361270193	live
ee77fab1-ee89-43e8-b46f-8f15ee0ea73c	TCGA-A6-A56B-10A-01D-A28G-10_wgs_Illumina.bam	41c43976ab69f775979de70f72e9a3e1	338874068106	live
0edbadde-12aa-44e7-a08e-3b7504787818	TCGA-A6-A566-10A-01D-A28G-10_wgs_Illumina.bam	fa51aff4f1076329ba1f0e40412389a3	336592078992	live
510f1886-9023-432a-bc19-46aee37ea8a4	TCGA-AA-3529-01A-02D-1554-10_wgs_Illumina.bam	ffa06e75bc061a037eff5cf420083305	336583450984	live
6843fb20-8f01-4121-9e2c-823e5ce9da98	TCGA-AA-3555-01A-01D-0959-10_wgs_Illumina.bam	5387b53609f9683518480ca5b89eb712	335007316948	live
bee0f5f3-5654-4349-b3dd-afe0b89cc488	TCGA-A6-6781-01A-22D-1924-10_wgs_Illumina.bam	0a24d11c3bc72b4af356247a50239001	329662888749	live
c11fb256-ad9d-4750-ac63-bce5056c770b	TCGA-A6-A567-10A-01D-A28G-10_wgs_Illumina.bam	c2de7640389b7d5e09b1538a56324e32	328092257509	live
80c16860-8c0f-4bf8-9d4e-58680115459c	TCGA-NH-A50T-10A-01D-A28G-10_wgs_Illumina.bam	98e828642215cec262a01e33802107b5	326396371026	live
1a964232-376f-4359-a91e-ba7dd9d9c03a	TCGA-A6-A565-10A-01D-A28G-10_wgs_Illumina.bam	cc57a2f19540c465634c66771f2fd17a	326211520529	live
e8516b3d-fcff-4f10-94a4-993b059ac4aa	TCGA-AA-3685-01A-02D-1981-10_wgs_Illumina.bam	9df7c370116759915939a8ba5e903010	325788268292	live
42598f0e-7e52-4cd0-ab8d-06a385849f82	TCGA-AD-A5EJ-10A-01D-A28G-10_wgs_Illumina.bam	fd82a3113c75f79f3278b4577156d541	325083045663	live
0340d7ef-28c3-4691-a960-3a6f706f776a	TCGA-AY-A54L-10A-01D-A28G-10_wgs_Illumina.bam	021ab7a23ddcf86f37d60185d44c8e71	319335715462	live
3f5d539e-383b-419e-8904-03f97fd7ffb0	TCGA-AD-A5EK-10A-01D-A28G-10_wgs_Illumina.bam	9db6f730a5d289fb5a3d39e0d1eb589a	317971034936	live
809c20cb-03fe-4d13-9715-d6cafb4bd36c	TCGA-QG-A5YW-10A-01D-A28G-10_wgs_Illumina.bam	f06d4f22f9ede29a18c309cf11719749	313921505050	live
591559cb-fa56-4f88-b265-c9b1011ddab3	TCGA-A6-A5ZU-10A-01D-A28G-10_wgs_Illumina.bam	6a6c77cff0d64cc95611937d4261144d	312194314636	live
b51c024f-b89d-4306-9e04-9720e3301d0a	TCGA-NH-A50V-10A-01D-A28G-10_wgs_Illumina.bam	3bba5c2d46e5c7b6640651922ef0b6b6	307922322094	live
3b0443a1-23bb-40f0-bad1-f1fbc593e673	TCGA-QG-A5YV-10A-01D-A28G-10_wgs_Illumina.bam	2ce84e66d76e5a7608fb2e6c2c5ce9cf	305930999927	live
d83f0731-9567-4d26-83ed-42e1c4e01ef0	TCGA-AA-A00N-01A-02D-A17O-10_wgs_Illumina.bam	30f231971e79ef0366c9c945f26550e3	305351083082	live
34a6b8b6-5a24-4e03-9f20-8b51e27033c5	TCGA-AA-3977-01A-01D-1024-10_wgs_Illumina.bam	e07ed19bc55bf00c06de6a9f5cb4aa42	301903237558	live
6e533853-5822-49cf-95a8-d75c517521cc	TCGA-AA-3534-01A-01D-1525-10_hg19_wgs_Illumina.bam	1bb85e05645464747c4674a9b2bee5e8	293056644961	live
0378ffd0-fa85-4cc3-8efb-c0b12364d74c	TCGA-AD-6964-10A-01D-1924-10_wgs_Illumina.bam	65b0684dae863cb85e9e1a4af42c5233	282545764025	live
6896d05c-37ef-4347-bb21-6d3651e63b21	TCGA-CA-6717-10A-01D-1835-10_wgs_Illumina.bam	a9466749f23a6f03da8917f034b1394a	276274963640	live
6182870d-a572-4538-aaa5-06b4adad7bbe	TCGA-AA-A00R-01A-01D-A126-10_hg19_wgs_Illumina.bam	121e4d9913f1719f4e97080ef36eac71	274905005717	live
4db18c79-d142-4670-82f6-5d52be5fb5c9	TCGA-AZ-6601-11A-01D-1771-10_wgs_Illumina.bam	fef2001ad189473fe5822a9ac0c1e274	269778653484	live
e3929c47-b19b-4c57-9990-6448eb979647	TCGA-AA-3518-01A-02D-1525-10_hg19_wgs_Illumina.bam	1322225081449e0e49a2c8c27652e1bf	268430818569	live
42955a5e-a807-4ee3-82db-e48b37ae1db5	TCGA-AA-A00R-10A-01D-A126-10_hg19_wgs_Illumina.bam	4c13c3b0d3f9c5030edaf11dcffeb3be	264129158733	live
878b531a-852c-4466-8dcd-2f1ec7299ef6	TCGA-AA-3514-10A-01D-1953-10_wgs_Illumina.bam	d80c4e80c7b1fe3dc663693f647de7f0	263496984712	live
a27b491f-dfce-4f7b-a18c-8ada5309959c	TCGA-A6-6781-10A-01D-1924-10_wgs_Illumina.bam	08e109c8e043aa99ec5a2edea2a3c1ca	262952950136	live
f511ad35-378f-4391-a60b-6df71d8d62ab	TCGA-AA-3977-10A-01D-1024-10_wgs_Illumina.bam	d8769ff7da324b97c2e5cf79c4029696	252545452529	live
5b6c9797-7cfe-4bd0-a656-74dd069d72d9	TCGA-AA-A01R-01A-21D-A17O-10_wgs_Illumina.bam	8fce9412f46f74f625270e5868b03286	251052689875	live
f25d539d-8289-4400-8da7-ddce46918578	TCGA-AA-3516-01A-02D-1554-10_wgs_Illumina.bam	637aa77b17e6d9a52d9eb284efe652d9	250729204647	live
de1036e1-ef2b-4b1e-a47f-556789ce4266	TCGA-AA-3518-10A-01D-1525-10_hg19_wgs_Illumina.bam	50dad1c4de7a9960ff0f305333d11db2	241471053970	live
d43e0ed3-ab1d-486a-bbf5-91dabacf8220	TCGA-A6-2680-01A-01D-1554-10_wgs_Illumina.bam	d5772c1f2abd46d657f313799965e82f	240822976356	live
1c42d042-124a-40c6-842a-08d4cdca842a	TCGA-QG-A5YX-10A-01D-A28G-10_wgs_Illumina.bam	9b380888f16d917054b6288c5249ca7c	237018225891	live
6005aa4b-25dd-4a9e-9837-cb87da406ec0	TCGA-AA-3534-10A-01D-1525-10_hg19_wgs_Illumina.bam	6a1c7e3346aa4fd4fa03d447b018b492	223407255714	live
c85ac97b-13a0-489a-a944-f30e12864ad8	TCGA-AA-3994-10A-01D-1982-10_wgs_Illumina.bam	abf6a66009fe13d2f03baa9f0231ea48	221538177861	live
85b2ff62-069c-484b-b1cd-6bcde3e9c7a6	TCGA-QG-A5Z2-10A-01D-A28G-10_wgs_Illumina.bam	0e1f18dc70212fe4461f44da958421b2	220242828065	live
11d59d80-a10a-4e78-b8a8-64a9569a9e32	TCGA-A6-2681-01A-01D-1554-10_wgs_Illumina.bam	72e7fb665ebda4506b95abcecae05e38	219621193021	live
12678e03-e8e4-4074-91b0-68bb57767c2d	TCGA-AA-A01V-01A-23D-A17O-10_wgs_Illumina.bam	38b5d78e0d83cb1016be9934981bf661	219441144545	live
83404444-ee83-418a-a273-62ce5bea05c8	TCGA-AA-3664-10A-01D-1981-10_wgs_Illumina.bam	8b343d0f57d2d991d98092da36728194	217209870822	live
62c3e1f9-6214-4f67-82cc-424f37f29d79	TCGA-QG-A5Z1-10A-01D-A28G-10_wgs_Illumina.bam	d6e1f2ea513087529809cdcdad4c98e6	217033582299	live
5997dc8e-b2ff-409c-ae44-75c132609542	TCGA-AA-3685-10A-01D-1981-10_wgs_Illumina.bam	c216ae53602cc51e6801a1a6aed6f6ea	213394475736	live
f8e7f553-29a1-4b6f-96a4-a63ad48a62d9	TCGA-AA-3529-11A-01D-1554-10_wgs_Illumina.bam	60d3bc47a74a9f364f75a63e07538ccf	212841194077	live
72141594-ac11-437d-896e-d1ae66162764	TCGA-AA-3956-01A-02D-1981-10_wgs_Illumina.bam	10d3d03e2538e5474923dfa5d5c06a63	210339435664	live
b5897ed2-6c9b-4c6e-b131-41b62e60ecb9	TCGA-A6-3807-01A-01D-1459-10_wgs_Illumina.bam	511d2110f1e7573215632e1b11ae8122	207789560476	live
14a92e85-0fea-4740-8dfe-d8d7f2ba8f7d	TCGA-A6-2683-11A-01D-1554-10_wgs_Illumina.bam	556f8d0bb8b53132860f52a954761b4a	202452073482	live
a2d29ce0-a0f2-46e4-84f3-32d821147f5a	TCGA-AZ-4315-10A-01W-1461-10_wgs_Illumina.bam	ffccb3359d6551a8c190386f3858660d	199194964262	live
1f5b0f69-5647-47cd-9e0f-48e2bc982525	TCGA-D5-6540-10A-01D-1719-10_wgs_Illumina.bam	7cb3da1e350c65c99ac17a52b3fd191d	190693106241	live
2c81df5f-0948-463a-a303-3beb5bd5205b	TCGA-AA-3514-01A-02D-1554-10_wgs_Illumina.bam	776b8bc1357ddf6b7330d3d15d5685e8	190366654322	live
9e91b702-c4fb-4c6e-9060-987e5ff14421	TCGA-A6-2683-01A-01D-1554-10_wgs_Illumina.bam	ef4d49ec35854e4cece2f0f58cc05a12	190169812687	live
50ef042d-a98b-44e3-b1d9-85c89deaa267	TCGA-AA-A02Y-10A-01D-A17O-10_wgs_Illumina.bam	e09f6576af479477cbb98a6330003f5b	189670588299	live
abefb6f0-6456-48a1-b9d2-3789849aaea6	TCGA-AA-A01T-01A-21D-A17O-10_wgs_Illumina.bam	9fc8383c5a4b9c753d405ce3129689bf	189146579958	live
a191bf4a-e494-4741-963f-04125c2a7d25	TCGA-A6-6141-10A-01D-1771-10_wgs_Illumina.bam	d67241e487b3a63f1600cef64648f1d1	188461788819	live
02f49f2b-40ad-427b-bb81-6ef0c6efc46d	TCGA-AA-A01S-01A-21D-A17O-10_wgs_Illumina.bam	1e5a96364aa257f09af5c203caf908cb	186504442935	live
6788c172-0c9d-4042-a664-c53d8e8a5cf9	TCGA-AA-3666-01A-02D-1981-10_wgs_Illumina.bam	9c8310e62ab151d4ce2cb67de8434c5a	184976266174	live
1723023a-cdaf-405c-bbf3-0204af2130c8	TCGA-AA-A01R-11A-12D-A17O-10_wgs_Illumina.bam	94d5fd1d6e2a0e22d1f4f747f22927d4	179205906068	live
6b68f9db-81b4-46ed-8ace-d3a67c4a9015	TCGA-AA-A01T-11A-11D-A17O-10_wgs_Illumina.bam	2ae1d5fc626706599a4722343dc24552	175793488485	live
22eeeeaf-8aa8-45e6-ace6-b84917c3b402	TCGA-AA-A02O-01A-21D-A17O-10_wgs_Illumina.bam	4517dcdaf0f8f5fdfb256a81eb6c2f9f	174334204158	live
03e01b0c-3134-4b21-87ae-1fd14f5769c0	TCGA-AA-A01V-11A-11D-A17O-10_wgs_Illumina.bam	06c979adcfba99fc455359fdeef64fd6	173263079501	live
6363126b-bc8c-4b4d-9d0f-efe9e48683f9	TCGA-AA-A03F-11A-12D-A17O-10_wgs_Illumina.bam	82df8765f8a1a4b26d46829366d0afdf	169773270347	live
c3a26964-f2a1-4130-9280-3f40b76dd363	TCGA-CA-6718-10A-01D-1835-10_wgs_Illumina.bam	4eca98654aa2e989b33052849f599fea	169766162821	live
3f501377-1ded-4810-b320-714cacc4f71e	TCGA-AA-A01X-11A-11D-A17O-10_wgs_Illumina.bam	5c6d6df1a5880bef22b750027af0c32b	169718067171	live
9ce2378a-1fd9-466e-9779-79258fe0bbfd	TCGA-AA-A01S-11A-21D-A17O-10_wgs_Illumina.bam	6527f6ebef024400ebf2cd44f30ecd03	166884630849	live
ed5a7e35-b82f-49c2-b0bb-5b366893df8f	G92908.TCGA-A6-3809-01B-04D-A46W-08.4.bam	eb9766975fdb2a0cf17adc8905869cbe	166546191947	live
c5af0ea6-d2e3-4410-88c0-19d66b59324d	TCGA-AA-3516-10A-01D-1953-10_wgs_Illumina.bam	2ed8bd0525869494a13126dac2717508	165552871659	live
258e501e-d510-4eda-b9fb-9d4bf0226c16	TCGA-AA-A02Y-01A-43D-A17O-10_wgs_Illumina.bam	a463e945e020a05d61f5e880212c2dcf	164381704059	live
ed5b5738-8484-44b0-a476-d5141cbda574	TCGA-A6-2681-10A-01D-2188-10_wgs_Illumina.bam	6ae916a9496557537552c4feebaa87e6	164037289662	live
0a04e686-5ab1-416c-8cff-e198c5fd6ce0	TCGA-AA-3666-10A-01D-1981-10_wgs_Illumina.bam	58ece3c333721cbaa8e4a3affc588951	163294617423	live
6b3c88b6-f348-45da-8b09-5950072275f0	TCGA-AA-A02O-11A-11D-A17O-10_wgs_Illumina.bam	d73cbeeec8c176e20c01de40eff0b6c1	161285855012	live
d227eb87-8290-4223-b1d2-c241162935c9	TCGA-AA-A03F-01A-11D-A17O-10_wgs_Illumina.bam	560698f338a3267014103b07d8b94506	160981882732	live
524f4dbd-9c3a-4d0b-bbbd-02132d93caa1	TCGA-AA-A00N-10A-01D-A17O-10_wgs_Illumina.bam	00db2b2994e66d8c85edb4394157e46a	159217117912	live
918f63e2-8d07-4be2-aace-c4515f9dfd6b	TCGA-A6-2680-10A-01D-2188-10_wgs_Illumina.bam	104552ea5f2190882a2f7fa540a9cdfc	156014190661	live
6cc193d6-40f0-46ba-aa41-4240fe42a46c	TCGA-AA-3994-01A-01D-1981-10_wgs_Illumina.bam	0e829ddac7a710e3aad9cfa7cf67b2db	155135627357	live
c35bd7d9-ece5-492b-9d5f-dcc047684dc0	TCGA-AA-3664-01A-01D-1981-10_wgs_Illumina.bam	fa3f23f81d53e5dd551aaa2c39c67106	150456665556	live
e46a72b9-a8a8-41dd-af2d-3dadc0faf711	TCGA-AA-3555-10A-01D-0959-10_wgs_Illumina.bam	2083a151b111bedb79f29b213c4bdad5	147770348507	live
1555806c-03b9-4392-b3ab-82a34f015b0d	TCGA-A6-3807-10A-01D-1459-10_wgs_Illumina.bam	e39ec33c045d8882353797ea95eb79f3	144074169094	live
613a153b-be57-4183-a033-95d58f6d48b8	TCGA-AA-3956-10A-01D-1982-10_wgs_Illumina.bam	e6d1f4dac42d59173fa52f3cc49860e5	132203272801	live
721f2a41-8650-4bbb-9923-71bd16704c67	G92908.TCGA-A6-5659-01B-04D-A46W-08.2.bam	b46a4fdeba58a3d671ec53390c3cd017	126853174235	live
adc6dd32-0ea9-4757-8daa-2c44f5d75699	G92908.TCGA-A6-2684-01C-08D-A46W-08.2.bam	5623f175f16f848e46e8a053cbf1bccb	125294759878	live
7f5e0f27-fbbc-428a-9e5c-3a902b531462	G92908.TCGA-A6-6780-01B-04D-A46W-08.2.bam	1139b8eb24c00c3e66ff3509b41e8f1e	124118659640	live
8d098631-4579-441e-aac1-3bf606e799dc	G92908.TCGA-A6-6650-01B-02D-A46W-08.2.bam	0b9080b7ce8152d4e10423417f70d794	115083664665	live
cf4c4c88-efec-4c51-9c57-9faa25db4258	G92908.TCGA-A6-3810-01B-04D-A46W-08.2.bam	1af29ed1bbcd43ed7cf636c12c320630	111595635023	live
07e89f03-35f1-48f3-9873-40b30ff7b554	G92908.TCGA-A6-5656-01B-02D-A46W-08.2.bam	a97f6c5b934e6fdd1b23fabea07ab3a9	109762889511	live
08a8edf8-3d2b-47e5-bc25-df07a165a2c7	G92908.TCGA-A6-2677-01B-02D-A46W-08.2.bam	fe70d69d76959485a23a448796bb7a9d	107259969530	live
9a4caa15-bfd6-497d-8a8a-515828a6a3ca	TCGA-AA-A00R-10A-01D-A126-10_Illumina.bam	789aab922f5f1451d56175a139339f26	96038222039	live
a3cf0d96-684b-4e42-ac5f-e1e6813123de	TCGA-AA-3534-01A-01D-1525-10_Illumina.bam	f6e4dfd320aef82188758b46c8c094f9	95134200214	live
a3f8272c-4b21-47f7-be7c-d4fc4cbb70b0	TCGA-AA-A00R-01A-01D-A126-10_Illumina.bam	74a8383fd87e5e7215cb32333249c464	90991970874	live
